202 0 clueweb12-0602wb-40-19720 1  2.3410382671499916 run1
246 0 clueweb12-1020wb-43-24428 1300  0.0026033161791578045 run1
246 0 clueweb12-0411wb-41-17266 1301  0.0024856010820557255 run1
246 0 clueweb12-0302wb-13-01977 1302  0.002476446807902439 run1
246 0 clueweb12-0200wb-25-30603 1303  0.00239388026188435 run1
246 0 clueweb12-0011wb-70-24278 1304  0.002392176512860142 run1
246 0 clueweb12-1512wb-62-09814 1305  0.0022702682511086558 run1
246 0 clueweb12-1200tw-54-19348 1306  0.002169835064251922 run1
246 0 clueweb12-1019wb-52-05371 1307  0.002130714732721358 run1
246 0 clueweb12-0904wb-37-09629 1308  0.0021271880200911136 run1
246 0 clueweb12-1808wb-41-07805 1309  0.0021271880200911136 run1
246 0 clueweb12-0109wb-61-07769 1310  0.00208790288791092 run1
246 0 clueweb12-0107wb-00-12757 1311  0.0020804523847913416 run1
246 0 clueweb12-1606wb-37-15302 1312  0.002051849734811213 run1
246 0 clueweb12-1002wb-28-10594 1313  0.0020085871595223173 run1
246 0 clueweb12-0817wb-44-15915 1314  0.002000322875637681 run1
246 0 clueweb12-1102wb-44-02160 1315  0.0019448443541205068 run1
246 0 clueweb12-1005wb-35-25753 1316  0.0019408864294891519 run1
246 0 clueweb12-1505wb-53-10738 1317  0.0019321037962453146 run1
246 0 clueweb12-1501wb-44-08479 1318  0.0018956596841718488 run1
246 0 clueweb12-0112wb-19-34575 1319  0.0018915554706871545 run1
246 0 clueweb12-0112wb-19-34589 1320  0.0018915554706871545 run1
246 0 clueweb12-0112wb-26-18621 1321  0.0018915554706871545 run1
246 0 clueweb12-0112wb-37-33292 1322  0.0018915554706871545 run1
246 0 clueweb12-0112wb-45-22127 1323  0.0018915554706871545 run1
246 0 clueweb12-0112wb-53-13583 1324  0.0018915554706871545 run1
246 0 clueweb12-0112wb-61-17558 1325  0.0018915554706871545 run1
246 0 clueweb12-0112wb-61-17572 1326  0.0018915554706871545 run1
246 0 clueweb12-0200wb-09-11513 1327  0.0018915554706871545 run1
246 0 clueweb12-0200wb-17-15577 1328  0.0018915554706871545 run1
246 0 clueweb12-0200wb-24-25472 1329  0.0018915554706871545 run1
246 0 clueweb12-0112wb-26-18607 1330  0.0018915498265574997 run1
246 0 clueweb12-1415wb-77-16473 1331  0.001866191227366778 run1
246 0 clueweb12-0103wb-09-17796 1332  0.001861637132632279 run1
246 0 clueweb12-1118wb-77-23080 1333  0.0018560504573534922 run1
246 0 clueweb12-1118wb-28-08278 1334  0.0018528873654550238 run1
246 0 clueweb12-1913wb-04-28152 1335  0.0018234443114572422 run1
246 0 clueweb12-1803wb-39-19775 1336  0.001815871996667971 run1
246 0 clueweb12-1204wb-32-17248 1337  0.001748031517796609 run1
246 0 clueweb12-0210wb-15-04279 1338  0.0017147290716464526 run1
246 0 clueweb12-0406wb-97-02347 1339  0.0015868746194226473 run1
246 0 clueweb12-0001wb-27-33452 1340  0.0015868746194226473 run1
246 0 clueweb12-1606wb-98-14014 1341  0.001503932394559235 run1
246 0 clueweb12-1607wb-17-04574 1342  0.0015028393982262213 run1
246 0 clueweb12-1606wb-13-12594 1343  0.0014769373006451277 run1
246 0 clueweb12-1606wb-98-13992 1344  0.001475739316180104 run1
246 0 clueweb12-1809wb-56-20508 1345  0.0014021196085875446 run1
246 0 clueweb12-1500wb-48-07444 1346  0.001387462722298369 run1
246 0 clueweb12-1116wb-18-41176 1347  0.0012872255050197247 run1
246 0 clueweb12-1907wb-71-03386 1348  0.0012635614799197945 run1
246 0 clueweb12-0405wb-40-20452 1349  0.001184128017418054 run1
246 0 clueweb12-1116wb-23-09751 1350  0.0011128604630681529 run1
246 0 clueweb12-1913wb-33-16047 1351  0.001086374600348062 run1
246 0 clueweb12-1012wb-55-12894 1352  0.0009631488529971429 run1
246 0 clueweb12-0506wb-62-22811 1353  0.0008852598603191126 run1
246 0 clueweb12-1210wb-85-30030 1354  0.0008834502396760348 run1
246 0 clueweb12-0200wb-94-12905 1355  0.0008736334142964247 run1
246 0 clueweb12-1807wb-11-13673 1356  0.0007874541286867946 run1
246 0 clueweb12-1807wb-16-03152 1357  0.0007871216347733292 run1
246 0 clueweb12-1314wb-04-32538 1358  0.0007518224995309383 run1
246 0 clueweb12-1812wb-71-23071 1359  0.0006305845354428044 run1
246 0 clueweb12-0608wb-96-06615 1360  0.0006264894960608184 run1
246 0 clueweb12-1508wb-95-24119 1361  0.000610706299082525 run1
246 0 clueweb12-0601wb-50-26715 1362  0.0005431102642123412 run1
246 0 clueweb12-1207wb-93-11707 1363  0.0005298502026163157 run1
246 0 clueweb12-1910wb-55-03347 1364  0.0005004768053224788 run1
246 0 clueweb12-0604wb-31-08206 1365  0.00035460716174099137 run1
246 0 clueweb12-0604wb-50-28765 1366  0.0003544754226676558 run1
246 0 clueweb12-0605wb-56-11894 1367  0.0003537391350482362 run1
246 0 clueweb12-0403wb-07-17425 1368  0.0003219964701287425 run1
246 0 clueweb12-1309wb-19-15124 1369  0.00019182154476467768 run1
250 0 clueweb12-0404wb-96-09874 1  1.434489381225592 run1
250 0 clueweb12-0009wb-88-18105 2  1.434489381225592 run1
250 0 clueweb12-1209wb-76-00789 3  1.434489381225592 run1
250 0 clueweb12-0809wb-15-16523 4  1.4323654350676556 run1
250 0 clueweb12-0809wb-13-12318 5  1.4302130655428331 run1
250 0 clueweb12-0510wb-88-15104 6  1.3041210751846848 run1
250 0 clueweb12-0716wb-49-03745 7  1.2574204160540512 run1
250 0 clueweb12-1514wb-08-04653 8  1.2574204160540512 run1
250 0 clueweb12-1705wb-05-04305 9  1.2466679197365909 run1
250 0 clueweb12-0202wb-48-03797 10  1.2460044201371079 run1
250 0 clueweb12-1704wb-48-28404 11  1.239660402825415 run1
250 0 clueweb12-0202wb-82-26805 12  1.2191261596892673 run1
250 0 clueweb12-0611wb-48-04578 13  1.2091525225024433 run1
250 0 clueweb12-0815wb-63-08988 14  1.198846569031901 run1
250 0 clueweb12-0001wb-38-31641 15  1.1977685391689628 run1
250 0 clueweb12-0402wb-69-17667 16  1.1783425890750725 run1
250 0 clueweb12-0601wb-02-09493 17  1.1716305042348187 run1
250 0 clueweb12-0815wb-63-08987 18  1.170762084169973 run1
250 0 clueweb12-1010wb-99-25044 19  1.1657835079697916 run1
250 0 clueweb12-0411wb-99-16156 20  1.1656721430288914 run1
250 0 clueweb12-0402wb-69-17649 21  1.1624806287217326 run1
250 0 clueweb12-1600wb-09-16837 22  1.1624106863567576 run1
250 0 clueweb12-1006wb-75-01392 23  1.1588011982415234 run1
250 0 clueweb12-0411wb-98-03808 24  1.143126330580681 run1
250 0 clueweb12-1006wb-82-01822 25  1.1415830291795035 run1
250 0 clueweb12-0412wb-22-00701 26  1.1357089921221206 run1
250 0 clueweb12-0412wb-19-05874 27  1.1356679880967577 run1
250 0 clueweb12-1008wb-59-05366 28  1.1335441295783104 run1
250 0 clueweb12-1008wb-03-33606 29  1.1317923380717383 run1
250 0 clueweb12-0006wb-82-06497 30  1.1203874434304062 run1
250 0 clueweb12-0101wb-14-06809 31  1.1191945981567604 run1
250 0 clueweb12-1600wb-08-00979 32  1.1186847529328745 run1
250 0 clueweb12-0412wb-14-17935 33  1.1183284771266615 run1
250 0 clueweb12-0402wb-66-13363 34  1.1157000076336556 run1
250 0 clueweb12-1413wb-16-05248 35  1.1154808176193034 run1
250 0 clueweb12-0004wb-93-27469 36  1.1123414421166045 run1
250 0 clueweb12-1605wb-18-18651 37  1.1114401464073176 run1
250 0 clueweb12-0412wb-19-05875 38  1.1104591294256005 run1
250 0 clueweb12-0412wb-19-05873 39  1.109263261617625 run1
250 0 clueweb12-0501wb-63-09360 40  1.1088269785477138 run1
250 0 clueweb12-0100wb-63-01174 41  1.1084205909499056 run1
250 0 clueweb12-0011wb-25-13555 42  1.1061277721607394 run1
250 0 clueweb12-0412wb-20-20826 43  1.1032194887418563 run1
250 0 clueweb12-0815wb-87-20872 44  1.1015188215991727 run1
250 0 clueweb12-0412wb-17-24220 45  1.1001473037501075 run1
250 0 clueweb12-1600wb-09-16847 46  1.0953816894291537 run1
250 0 clueweb12-0412wb-19-05872 47  1.0910543023507502 run1
250 0 clueweb12-0412wb-22-00700 48  1.0905346932385465 run1
250 0 clueweb12-0712wb-10-08622 49  1.09035523670884 run1
250 0 clueweb12-1600wb-23-12993 50  1.0824271627481137 run1
250 0 clueweb12-1600wb-04-19682 51  1.0819981457879748 run1
250 0 clueweb12-0815wb-87-20871 52  1.0804900504808248 run1
250 0 clueweb12-0412wb-17-24223 53  1.0741109201151515 run1
250 0 clueweb12-0104wb-59-06434 54  1.0687662620344198 run1
250 0 clueweb12-0412wb-13-01117 55  1.066940663352181 run1
250 0 clueweb12-1008wb-64-29379 56  1.06553219513898 run1
250 0 clueweb12-0412wb-20-20822 57  1.0580482218828333 run1
250 0 clueweb12-1600wb-09-16840 58  1.0552549180157695 run1
250 0 clueweb12-0101wb-06-31185 59  1.051803514484618 run1
250 0 clueweb12-0403wb-44-21305 60  1.0498166500502277 run1
250 0 clueweb12-0207wb-97-27598 61  1.0489726674849378 run1
250 0 clueweb12-0500wb-28-26763 62  1.0452339541992186 run1
250 0 clueweb12-1600wb-08-00978 63  1.043788702070034 run1
250 0 clueweb12-0208wb-34-06680 64  1.0406271269605296 run1
250 0 clueweb12-1102wb-44-02160 65  1.0399183873843467 run1
250 0 clueweb12-0410wb-88-19112 66  1.038571068461311 run1
250 0 clueweb12-1600wb-09-16844 67  1.0374646412012118 run1
250 0 clueweb12-1600wb-09-16838 68  1.035572346086908 run1
250 0 clueweb12-1600wb-09-16841 69  1.03374251621463 run1
250 0 clueweb12-1010wb-86-30935 70  1.033277762396136 run1
250 0 clueweb12-1600wb-23-12992 71  1.0327131735894801 run1
250 0 clueweb12-0811wb-51-14102 72  1.0325977822162293 run1
250 0 clueweb12-1302wb-03-00217 73  1.0311560042309886 run1
250 0 clueweb12-0404wb-96-09863 74  1.0309370785438532 run1
250 0 clueweb12-0009wb-76-33172 75  1.0309370785438532 run1
250 0 clueweb12-1210wb-82-34163 76  1.0309370785438532 run1
250 0 clueweb12-0101wb-14-06806 77  1.0288165352570096 run1
250 0 clueweb12-1600wb-40-03175 78  1.0252038826745224 run1
250 0 clueweb12-0402wb-69-17651 79  1.024885861314847 run1
250 0 clueweb12-0412wb-17-24219 80  1.0223251384287644 run1
250 0 clueweb12-1600wb-34-12183 81  1.021379285452674 run1
250 0 clueweb12-0815wb-87-20870 82  1.0200192105161705 run1
250 0 clueweb12-0412wb-12-24874 83  1.0174006432356077 run1
250 0 clueweb12-0412wb-34-10920 84  1.0174006432356077 run1
250 0 clueweb12-1600wb-09-16848 85  1.0158515204815561 run1
250 0 clueweb12-1606wb-98-13994 86  1.015633186623307 run1
250 0 clueweb12-1607wb-17-04558 87  1.015633186623307 run1
250 0 clueweb12-1606wb-92-16312 88  1.0154725614148654 run1
250 0 clueweb12-1606wb-94-02144 89  1.0154725614148654 run1
250 0 clueweb12-1606wb-94-02140 90  1.0132716646584807 run1
250 0 clueweb12-1607wb-17-04560 91  1.0132716646584807 run1
250 0 clueweb12-1607wb-07-28608 92  1.012992575878959 run1
250 0 clueweb12-1607wb-26-06930 93  1.012992575878959 run1
250 0 clueweb12-1007wb-24-01638 94  1.012040745842152 run1
250 0 clueweb12-0401wb-75-13715 95  1.0117034449364142 run1
250 0 clueweb12-0402wb-52-35351 96  1.0050903244049203 run1
250 0 clueweb12-1009wb-69-09010 97  1.0026771275605748 run1
250 0 clueweb12-1400wb-79-28607 98  1.000772914079051 run1
250 0 clueweb12-0106wb-69-23309 99  0.9967597002356603 run1
250 0 clueweb12-1600wb-23-12991 100  0.9952672058202318 run1
250 0 clueweb12-1606wb-92-16307 101  0.9940776054673136 run1
250 0 clueweb12-1607wb-07-28612 102  0.9940776054673136 run1
250 0 clueweb12-1606wb-94-02139 103  0.9922021331159752 run1
250 0 clueweb12-1606wb-98-13999 104  0.9922021331159752 run1
250 0 clueweb12-0100wb-86-20830 105  0.992157991989085 run1
250 0 clueweb12-1606wb-98-13993 106  0.991734921286688 run1
250 0 clueweb12-0412wb-14-05557 107  0.9903082962622277 run1
250 0 clueweb12-1810wb-56-09079 108  0.9889501366206855 run1
250 0 clueweb12-1606wb-92-16313 109  0.9887750597155253 run1
250 0 clueweb12-1607wb-17-04564 110  0.9887750597155253 run1
250 0 clueweb12-1606wb-92-16303 111  0.987559502327365 run1
250 0 clueweb12-1606wb-92-16311 112  0.9859594842200439 run1
250 0 clueweb12-1607wb-17-04563 113  0.9859594842200439 run1
250 0 clueweb12-0101wb-14-06815 114  0.9834034339434815 run1
250 0 clueweb12-1607wb-07-28609 115  0.9725195860832396 run1
250 0 clueweb12-0106wb-36-17768 116  0.9711736961385541 run1
250 0 clueweb12-1607wb-07-28611 117  0.9694778409328081 run1
250 0 clueweb12-1906wb-56-13338 118  0.9686966988792487 run1
250 0 clueweb12-0001wb-31-07763 119  0.9659972177811046 run1
250 0 clueweb12-1804wb-02-17902 120  0.9582472473022702 run1
250 0 clueweb12-1804wb-24-05398 121  0.9582472473022702 run1
250 0 clueweb12-0500wb-13-32760 122  0.9566485551343125 run1
250 0 clueweb12-1606wb-92-16309 123  0.9551718833130092 run1
250 0 clueweb12-1606wb-98-14001 124  0.9541287247304364 run1
250 0 clueweb12-0104wb-79-05346 125  0.9538344689501 run1
250 0 clueweb12-1804wb-40-14381 126  0.9516471486139083 run1
250 0 clueweb12-1607wb-17-04561 127  0.9505619639031103 run1
250 0 clueweb12-1803wb-94-16587 128  0.9491108365247665 run1
250 0 clueweb12-1606wb-92-16310 129  0.9478617845530782 run1
250 0 clueweb12-0009wb-00-28932 130  0.9477575398427119 run1
250 0 clueweb12-1804wb-24-05399 131  0.9474852280068342 run1
250 0 clueweb12-1804wb-12-17154 132  0.9458740359592338 run1
250 0 clueweb12-1804wb-12-17156 133  0.9458276177958757 run1
250 0 clueweb12-1804wb-12-17157 134  0.9458276177958757 run1
250 0 clueweb12-1804wb-12-17155 135  0.9454246406493 run1
250 0 clueweb12-1804wb-49-25025 136  0.9454246406493 run1
250 0 clueweb12-1803wb-72-26780 137  0.9433774391524451 run1
250 0 clueweb12-1804wb-40-14382 138  0.9433774391524451 run1
250 0 clueweb12-1803wb-94-16589 139  0.941701457436949 run1
250 0 clueweb12-0206wb-38-20681 140  0.9351235130848273 run1
250 0 clueweb12-0412wb-18-27232 141  0.9326734286346167 run1
250 0 clueweb12-1901wb-17-30353 142  0.9284106448897678 run1
250 0 clueweb12-1901wb-48-05557 143  0.926941728550956 run1
250 0 clueweb12-0406wb-57-25540 144  0.9043858913630436 run1
250 0 clueweb12-1115wb-74-01063 145  0.8985604582390682 run1
250 0 clueweb12-1415wb-48-20441 146  0.898466634999747 run1
250 0 clueweb12-1416wb-59-11365 147  0.898466634999747 run1
250 0 clueweb12-0402wb-69-17683 148  0.8949447734947987 run1
250 0 clueweb12-1907wb-71-03386 149  0.8939932015076296 run1
250 0 clueweb12-1413wb-16-05242 150  0.8905164993618112 run1
250 0 clueweb12-0103wb-39-10352 151  0.8860423020407588 run1
250 0 clueweb12-0402wb-69-17676 152  0.8860281816177251 run1
250 0 clueweb12-0105wb-36-06898 153  0.8816154040459234 run1
250 0 clueweb12-0107wb-99-13861 154  0.8794877620009285 run1
250 0 clueweb12-0402wb-69-17671 155  0.8791321144717431 run1
250 0 clueweb12-0411wb-74-17797 156  0.8754145737508073 run1
250 0 clueweb12-1606wb-76-06182 157  0.8753930139169712 run1
250 0 clueweb12-0402wb-69-17670 158  0.8717505803148884 run1
250 0 clueweb12-0411wb-41-17266 159  0.8655321209403496 run1
250 0 clueweb12-0402wb-69-17675 160  0.8633582412239409 run1
250 0 clueweb12-0105wb-36-06897 161  0.8618748762350786 run1
250 0 clueweb12-0402wb-69-17668 162  0.8601182585070718 run1
250 0 clueweb12-0007wb-16-14856 163  0.8577867252452539 run1
250 0 clueweb12-1606wb-68-27571 164  0.8558440014267382 run1
250 0 clueweb12-1308wb-26-10498 165  0.8477697407432181 run1
250 0 clueweb12-1606wb-68-27569 166  0.8467300826657234 run1
250 0 clueweb12-1606wb-68-27570 167  0.8467300826657234 run1
250 0 clueweb12-0710wb-43-05616 168  0.8415348812813271 run1
250 0 clueweb12-0107wb-03-14032 169  0.8297477942882097 run1
250 0 clueweb12-0107wb-11-11264 170  0.8297477942882097 run1
250 0 clueweb12-0902wb-45-06945 171  0.8118160435679983 run1
250 0 clueweb12-0409wb-24-13163 172  0.8074798854696273 run1
250 0 clueweb12-0402wb-69-17666 173  0.8031786552860424 run1
250 0 clueweb12-1906wb-56-13342 174  0.8026253074561102 run1
250 0 clueweb12-1601wb-52-27100 175  0.800013869787117 run1
250 0 clueweb12-0900tw-98-21762 176  0.7968074403543196 run1
250 0 clueweb12-1810wb-56-08993 177  0.7963922548055397 run1
250 0 clueweb12-1415wb-38-16396 178  0.7916284089367169 run1
250 0 clueweb12-1913wb-04-28152 179  0.7915016229067824 run1
250 0 clueweb12-1118wb-77-23080 180  0.7904166592882458 run1
250 0 clueweb12-1118wb-28-08278 181  0.7902398058095513 run1
250 0 clueweb12-1005wb-35-25753 182  0.7836434572674146 run1
250 0 clueweb12-0304wb-07-00054 183  0.7775350675698304 run1
250 0 clueweb12-0304wb-60-11014 184  0.7775350675698304 run1
250 0 clueweb12-0002wb-47-34079 185  0.7749468439121359 run1
250 0 clueweb12-0906wb-64-15878 186  0.7638339648585467 run1
250 0 clueweb12-0108wb-07-13236 187  0.7634066449496004 run1
250 0 clueweb12-1413wb-88-10079 188  0.759509494653909 run1
250 0 clueweb12-1413wb-73-26852 189  0.7583412471695214 run1
250 0 clueweb12-1905wb-88-09066 190  0.7545362903185735 run1
250 0 clueweb12-0601wb-51-12990 191  0.7542402599581197 run1
250 0 clueweb12-0601wb-69-21012 192  0.7542402599581197 run1
250 0 clueweb12-1407wb-14-19984 193  0.7534615777929282 run1
250 0 clueweb12-0407wb-33-27066 194  0.7463531450905885 run1
250 0 clueweb12-1905wb-76-06985 195  0.7411921895708227 run1
250 0 clueweb12-1118wb-25-01736 196  0.7407726166690171 run1
250 0 clueweb12-1803wb-72-26778 197  0.7398560029845365 run1
250 0 clueweb12-1508wb-96-28386 198  0.7339375281922818 run1
250 0 clueweb12-1413wb-72-08271 199  0.725491929416508 run1
250 0 clueweb12-0704wb-77-25051 200  0.7253724172976285 run1
250 0 clueweb12-1411wb-17-27105 201  0.714826976186551 run1
250 0 clueweb12-1701wb-30-28314 202  0.7119209361885588 run1
250 0 clueweb12-0101wb-39-29794 203  0.702953792308018 run1
250 0 clueweb12-1909wb-96-01830 204  0.6973355401279355 run1
250 0 clueweb12-1113wb-06-18527 205  0.6926689337949066 run1
250 0 clueweb12-0104wb-68-33874 206  0.6900260293495981 run1
250 0 clueweb12-1606wb-37-15302 207  0.6896027033863964 run1
250 0 clueweb12-0208wb-44-07199 208  0.6831672577261035 run1
250 0 clueweb12-1802wb-68-05084 209  0.6822415072093788 run1
250 0 clueweb12-1910wb-65-07886 210  0.681576149639291 run1
250 0 clueweb12-1018wb-80-15198 211  0.6752693136348767 run1
250 0 clueweb12-0705wb-39-02251 212  0.6649644069314732 run1
250 0 clueweb12-0804wb-38-25395 213  0.6598983845045389 run1
250 0 clueweb12-1511wb-33-16320 214  0.6598983845045389 run1
250 0 clueweb12-0305wb-34-10672 215  0.6582308451758513 run1
250 0 clueweb12-0103wb-45-23810 216  0.6579869665976721 run1
250 0 clueweb12-1602wb-13-07993 217  0.6570213866852024 run1
250 0 clueweb12-0200tw-71-01793 218  0.6494853329668081 run1
250 0 clueweb12-0105wb-81-10801 219  0.6488546517087455 run1
250 0 clueweb12-0918wb-27-10287 220  0.6468048866624758 run1
250 0 clueweb12-1601wb-41-23587 221  0.6441660370082631 run1
250 0 clueweb12-0103wb-76-13379 222  0.6420086722467641 run1
250 0 clueweb12-0711wb-88-02111 223  0.6363622753280177 run1
250 0 clueweb12-1810wb-24-22652 224  0.6354730797032159 run1
250 0 clueweb12-0203wb-35-17836 225  0.6337638594940288 run1
250 0 clueweb12-1602wb-13-07991 226  0.6316120298722545 run1
250 0 clueweb12-0104wb-96-02576 227  0.6311165775952364 run1
250 0 clueweb12-0700wb-41-28464 228  0.6263159547668529 run1
250 0 clueweb12-0004wb-96-07276 229  0.6083211465904182 run1
250 0 clueweb12-0402wb-48-25734 230  0.6083211465904182 run1
250 0 clueweb12-0402wb-48-25739 231  0.6083211465904182 run1
250 0 clueweb12-1606wb-98-13992 232  0.6061462408074008 run1
250 0 clueweb12-0402wb-35-37729 233  0.6058160385699795 run1
250 0 clueweb12-1606wb-13-12594 234  0.6040613689176939 run1
250 0 clueweb12-0103wb-45-23813 235  0.5992706032312177 run1
250 0 clueweb12-1906wb-06-11966 236  0.598827517316396 run1
250 0 clueweb12-1706wb-58-03960 237  0.5980898967634487 run1
250 0 clueweb12-0301wb-26-25800 238  0.597607130896166 run1
250 0 clueweb12-1208wb-74-15972 239  0.59740057702449 run1
250 0 clueweb12-1602wb-02-02632 240  0.5887541680825428 run1
250 0 clueweb12-1009wb-19-06749 241  0.5861176058309604 run1
250 0 clueweb12-1406wb-20-08950 242  0.5755586205644802 run1
250 0 clueweb12-0205wb-86-05142 243  0.5753256195943375 run1
250 0 clueweb12-1607wb-17-04574 244  0.5727011993996938 run1
250 0 clueweb12-0412wb-17-24226 245  0.57187387249252 run1
250 0 clueweb12-1606wb-98-14014 246  0.5704936843908183 run1
250 0 clueweb12-0900tw-28-13656 247  0.5677128784725857 run1
250 0 clueweb12-0103wb-45-23811 248  0.5577141732798423 run1
